base_name,Critic_Score,Global_Sales,Price,if_not_score,Company_Size_Large,Company_Size_Medium,Company_Size_Small,ESRB_Rating_Level1,ESRB_Rating_Level2,ESRB_Rating_Level3,ESRB_Rating_Level4,Platform_Game Console,Platform_Handheld,Platform_PC,Genre_Action,Genre_Action-Adventure,Genre_Adventure,Genre_Fighting,Genre_MMO,Genre_Misc,Genre_Music,Genre_Party,Genre_Platform,Genre_Puzzle,Genre_Racing,Genre_Role-Playing,Genre_Shooter,Genre_Simulation,Genre_Sports,Genre_Strategy,Genre_Visual Novel
alice_madness_returns,6.7,0.09720000000000001,22.572360097323596,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alien_breed_trilogy,0.0,0.016200000000000003,16.406836223506737,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
alien_isolation,8.1,1.62,18.435,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alien_isolation,8.1,0.11340000000000001,22.572360097323596,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aliens_colonial_marines,0.0,1.1502000000000001,10.67,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
aliens_infestation,8.5,0.13770000000000002,65.08,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aliens_vs_predator,6.05,1.62,42.805,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
all_kamen_rider_rider_generation,0.0,0.09720000000000001,23.23166666666666,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
all_kamen_rider_rider_generation_2,0.0,0.12960000000000002,33.37571428571429,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
all_kamen_rider_rider_revolution,0.0,0.048600000000000004,23.23166666666666,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
all_points_bulletin,7.0,0.032400000000000005,21.38879258353708,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
all_star_fruit_racing,0.0,0.024300000000000002,13.63,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
all_star_fruit_racing,0.0,0.008100000000000001,19.9,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
all_star_karate,0.0,0.17820000000000003,16.41,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alpha_and_omega,0.0,0.05670000000000001,12.01,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
alpha_protocol,7.0,0.6642,13.975,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
alpha_protocol,7.2,0.024300000000000002,33.28113309352518,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
alvin_and_the_chipmunks_chipwrecked,0.0,0.16200000000000003,19.401356589147277,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
alvin_and_the_chipmunks_chipwrecked,0.0,0.08910000000000001,18.764469026548674,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
amaekata_wa_kanojo_nari_ni,0.0,0.008100000000000001,36.85142857142857,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
amagami,0.0,0.1215,24.132265625000002,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amagami,0.0,0.032400000000000005,18.764469026548674,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
amatsumi_sora_ni_kumo_no_hatate_ni,0.0,0.024300000000000002,24.132265625000002,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amatsutsumi,0.0,0.008100000000000001,36.85142857142857,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
american_truck_simulator,7.6,0.0729,20.769711779448627,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
americas_greatest_game_shows_wheel_of_fortune__jeopardy,0.0,0.16200000000000003,21.07,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
americas_greatest_game_shows_wheel_of_fortune_and_jeopardy,0.0,0.048600000000000004,21.863999999999997,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
americas_next_top_model,0.0,0.05670000000000001,10.58,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
americas_next_top_model,0.0,0.08100000000000002,11.15,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
americas_test_kitchen_lets_get_cooking,8.5,0.21870000000000003,4.72,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
amnesia,0.0,0.032400000000000005,24.132265625000002,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amnesia_crowd,0.0,0.04050000000000001,36.85142857142857,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
amnesia_later,0.0,0.008100000000000001,18.764469026548674,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
amnesia_later,0.0,0.04050000000000001,36.85142857142857,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
amnesia_world,0.0,0.024300000000000002,18.764469026548674,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
anarchy_reigns,0.0,0.3159,7.525,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angelique_maren_no_rokukishi,0.0,0.024300000000000002,24.132265625000002,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angelique_retour,0.0,0.024300000000000002,23.23166666666666,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
angels_and_despair_5_game_pack,0.0,0.008100000000000001,19.540153256704986,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
anglers_club_ultimate_bass_fishing_3d,0.0,0.024300000000000002,21.89962121212121,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
angry_birds,0.0,0.18630000000000002,19.540153256704986,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
angry_birds_rio,0.0,0.0729,19.540153256704986,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
angry_birds_star_wars,0.0,1.0854,14.208333333333334,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
angry_birds_star_wars,0.0,0.34830000000000005,10.71,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
angry_birds_trilogy,0.0,0.34830000000000005,17.01,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
angry_birds_trilogy,0.0,0.5265000000000001,15.33,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
anima___gate_of_memories,0.0,0.032400000000000005,20.36575221799746,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
animal_crossing_amiibo_festival,4.8,0.39690000000000003,10.86,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
animal_planet_vet_collection,0.0,0.04050000000000001,13.86,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
anno_2070,8.7,1.134,20.845208333333336,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
anno_2205,7.2,0.18630000000000002,20.845208333333336,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ano_hi_mita_hana_no_namae_o_bokutachi_wa_mada_shiranai,0.0,0.016200000000000003,18.764469026548674,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
anpanman_niko_niko_party,0.0,0.008100000000000001,19.401356589147277,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ansatsu_kyoushitsu_assassin_ikusei_keikaku,0.0,0.06480000000000001,23.23166666666666,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ao_no_exorcist_genkoku_no_labyrinth,0.0,0.032400000000000005,18.764469026548674,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
aokana_four_rhythm_across_the_blue,0.0,0.024300000000000002,22.727142857142855,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
aokana_four_rhythm_across_the_blue,0.0,0.04050000000000001,36.85142857142857,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
apache_air_assault,6.8,0.12960000000000002,38.3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
apache_air_assault,0.0,0.16200000000000003,33.95,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
apache_air_assault,0.0,0.024300000000000002,20.769711779448627,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
apb_reloaded,0.0,0.032400000000000005,33.28113309352518,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
apex_construct,0.0,0.04050000000000001,19.99,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
apollo_justice_ace_attorney,0.0,0.008100000000000001,24.132265625000002,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aqua_moto_racing_utopia,0.0,0.024300000000000002,14.94,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
aquapazza_aquaplus_dream_match,0.0,0.08910000000000001,19.401356589147277,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ar_nosurge_ode_to_an_unborn_star,0.0,0.13770000000000002,52.75,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ar_nosurge_ode_to_an_unborn_star,0.0,0.032400000000000005,41.378476562499976,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ar_tonelico_qoga_knell_of_ar_ciel,7.0,0.19440000000000002,29.8,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
arabians_doubt,0.0,0.008100000000000001,18.764469026548674,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
arabians_lost_the_engagement_on_desert,0.0,0.008100000000000001,18.764469026548674,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
aragami,7.1,0.032400000000000005,20.36575221799746,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arc_rise_fantasia,6.3,0.1539,70.72,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
arcana_famiglia_2,0.0,0.016200000000000003,18.764469026548674,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
arcana_famiglia_la_storia_della_aracana_famiglia,0.0,0.04050000000000001,24.132265625000002,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arcana_famiglia_vascello_phantasma_no_majutsushi,0.0,0.016200000000000003,18.764469026548674,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
arcana_heart_3,7.0,0.16200000000000003,25.647825203252037,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
arcana_heart_3,0.0,0.04050000000000001,25.647825203252037,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
arcana_heart_3,0.0,0.032400000000000005,18.764469026548674,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
arcania_gothic_4,6.2,0.0729,9.5,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
arcania_gothic_4,5.8,0.1458,33.28113309352518,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
arcania_gothic_4,0.0,0.04050000000000001,26.371399999999987,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
are_you_alice,0.0,0.016200000000000003,24.132265625000002,1,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
are_you_smarter_than_a_5th_grader_back_to_school,0.0,0.1539,13.33,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
are_you_smarter_than_a_5th_grader_back_to_school,0.0,0.06480000000000001,4.99,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ark_park,0.0,0.04050000000000001,38.18,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ark_survival_evolved,4.0,0.06480000000000001,34.11,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
arma_3,7.4,0.08910000000000001,18.10227008547007,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
armagallant_decks_of_destiny,0.0,0.016200000000000003,17.148571428571426,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
armello,7.5,0.016200000000000003,17.148571428571426,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
armen_noir_portable,0.0,0.008100000000000001,18.764469026548674,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
armored_core_5,0.0,0.5022000000000001,26.07,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
armored_core_last_raven_portable,5.0,0.024300000000000002,19.230974025974028,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
armored_core_verdict_day,0.0,0.1053,25.994999999999997,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
army_of_two_the_40th_day,7.1,1.4904000000000002,16.065,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
army_of_two_the_40th_day,4.8,0.25920000000000004,11.99,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
army_of_two_the_devils_cartel,0.0,0.4455,14.174999999999999,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
around_the_world_in_80_days,0.0,0.12960000000000002,19.55727272727273,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
arslan_the_warriors_of_legend,5.7,0.21060000000000004,17.994999999999997,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
art_academy_home_studio,0.0,0.016200000000000003,19.401356589147277,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
art_academy_lessons_for_everyone,8.0,0.39690000000000003,20.72,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
asaki_yumemishi,0.0,0.008100000000000001,24.132265625000002,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ashes_cricket,0.0,0.04050000000000001,18.925883584589617,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
asphalt_3d,4.0,0.39690000000000003,21.14,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
asphalt_injection,0.0,0.2106,31.59,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
asphalt_urban_gt_2,0.0,0.008100000000000001,24.340789473684218,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
assassination_classroom_grand_siege_on_korosensei,0.0,0.11340000000000001,23.23166666666666,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_2,8.5,0.43740000000000007,21.38879258353708,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_2_deluxe_edition,8.6,0.1053,21.38879258353708,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_3,8.166666666666666,1.62,9.226666666666667,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_3,8.6,0.7209000000000001,23.369236666666655,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_3_liberation,0.0,1.1988,25.01,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_4_black_flag,8.3,1.62,16.57,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_4_black_flag,8.5,1.62,14.907499999999999,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_4_black_flag,8.5,0.5103000000000001,23.369236666666655,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_brotherhood,9.1,1.62,10.58,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_brotherhood,8.7,0.4779,21.38879258353708,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_chronicles,0.0,0.09720000000000001,17.95,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_chronicles,0.0,0.09720000000000001,35.83,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_chronicles_china,0.0,0.032400000000000005,23.176248826291076,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_odyssey,9.5,1.62,30.86,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_odyssey,0.0,1.1259,25.5,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_odyssey,0.0,0.048600000000000004,23.369236666666655,1,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_origins,0.0,1.62,19.99,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_revelations,8.350000000000001,1.62,7.775,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_revelations,8.0,0.6156,21.38879258353708,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_rogue,7.4,1.62,10.335,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_rogue,7.4,0.08100000000000002,21.38879258353708,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_rogue_remastered,6.0,0.032400000000000005,30.96,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_rogue_remastered,0.0,0.1215,24.18,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_syndicate,8.0,1.62,14.555,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_syndicate,7.4,0.2106,21.38879258353708,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_the_ezio_collection,0.0,0.6399,19.88,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_the_ezio_collection,0.0,0.21870000000000003,16.04,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_unity,0.0,1.62,13.83,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assassins_creed_unity,0.0,0.45360000000000006,21.38879258353708,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
assault_suit_leynos,0.0,0.04050000000000001,17.68,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
assetto_corsa,7.25,0.08100000000000002,20.32,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
asterix_and_obelix_xxl2,0.0,0.032400000000000005,23.176248826291076,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
asterix_and_obelix_xxl2,6.5,0.048600000000000004,23.841724137931035,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
astraea_no_shiroki_eien_white_eternity,0.0,0.016200000000000003,24.132265625000002,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
astro_bot_rescue_mission,8.5,0.5751000000000001,19.99,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
asuras_wrath,0.0,0.5589,34.995000000000005,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
atari_flashback_classics_volume_1,0.0,0.1053,19.401356589147277,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
atari_flashback_classics_volume_1,0.0,0.032400000000000005,18.764469026548674,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
atari_flashback_classics_volume_2,0.0,0.09720000000000001,19.401356589147277,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
atari_flashback_classics_volume_3,0.0,0.08910000000000001,19.401356589147277,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ataris_greatest_hits_volume_1,0.0,0.11340000000000001,22.42,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ataris_greatest_hits_volume_2,0.0,0.048600000000000004,22.99,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
atelier_ayesha_plus_the_alchemist_of_dusk,0.0,0.04050000000000001,41.378476562499976,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
atelier_ayesha_the_alchemist_of_dusk,0.0,0.21870000000000003,27.81,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
atelier_escha__logy_alchemists_of_the_dusk_sky,0.0,0.1701,35.0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
atelier_escha__logy_plus_alchemists_of_the_dusk_sky,0.0,0.04050000000000001,90.99,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
atelier_firis_the_alchemist_and_the_mysterious_journey,0.0,0.06480000000000001,34.96,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
atelier_firis_the_alchemist_and_the_mysterious_journey,0.0,0.032400000000000005,41.378476562499976,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
atelier_lydie__suelle_the_alchemists_and_the_mysterious_paintings,0.0,0.048600000000000004,26.371399999999987,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
atelier_lydie__suelle_the_alchemists_and_the_mysterious_paintings,0.0,0.024300000000000002,41.378476562499976,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
